0.108 0.035 0.022 962 59.94 39.41
0.108 0.034 0.023 960 56.47 39.09
0.106 0.035 0.024 941 57.29 39.72
0.108 0.033 0.024 879 57.04 39.86
0.108 0.036 0.022 985 55.33 42.26
0.108 0.038 0.023 1013 57.90 38.53
0.108 0.032 0.024 960 53.59 40.89
0.108 0.035 0.024 961 55.33 37.73
0.109 0.030 0.027 943 53.47 40.89
0.108 0.034 0.024 1001 52.65 42.45
0.109 0.031 0.025 984 50.41 39.88
0.106 0.032 0.023 876 51.35 39.21
0.108 0.036 0.025 993 58.87 38.05
0.108 0.034 0.024 905 55.67 39.23
0.111 0.036 0.027 1434 59.79 37.20
0.110 0.041 0.026 1299 62.79 38.76
0.111 0.039 0.027 1407 63.79 38.72
0.111 0.038 0.025 1441 64.27 40.89
0.111 0.044 0.026 1343 62.32 37.24
0.111 0.041 0.026 1452 64.13 38.17
0.110 0.041 0.026 1362 60.57 39.33
0.111 0.043 0.027 1451 65.27 40.17
0.109 0.041 0.025 1378 59.53 38.66
0.109 0.039 0.026 1355 61.45 38.95
0.107 0.033 0.028 1221 66.84 39.62
0.109 0.037 0.026 1104 63.14 37.35
0.106 0.035 0.025 1114 65.11 38.20
0.106 0.034 0.024 1028 65.20 38.72
0.107 0.036 0.023 1006 65.39 39.24
0.107 0.033 0.022 1057 63.44 37.92
0.107 0.033 0.023 1024 64.17 37.16
0.109 0.034 0.023 1129 68.09 38.41
0.107 0.033 0.025 1149 67.59 36.44
0.107 0.033 0.026 1050 64.94 37.85
0.111 0.040 0.024 1335 69.58 29.78
0.111 0.040 0.024 1339 65.23 32.36
0.112 0.036 0.026 1257 60.13 35.26
0.112 0.038 0.025 1196 61.93 33.60
0.112 0.040 0.025 1121 59.69 34.18
0.110 0.044 0.026 1212 62.45 31.16
0.110 0.042 0.026 1130 58.83 34.17
0.109 0.041 0.025 1191 65.45 35.82
0.107 0.044 0.024 1230 68.50 35.08
0.111 0.045 0.024 1148 67.34 32.02
0.111 0.030 0.020 987 60.14 33.35
0.108 0.031 0.019 861 60.03 36.04
0.108 0.034 0.019 889 63.79 37.15
0.108 0.035 0.020 853 58.86 32.52
0.108 0.034 0.020 828 63.35 35.48
0.104 0.029 0.021 826 60.97 37.83
0.106 0.030 0.019 811 57.91 34.96
0.104 0.030 0.018 801 56.83 35.97
0.108 0.029 0.019 786 56.41 34.11
0.105 0.029 0.020 734 54.01 35.96
0.110 0.034 0.029 1273 58.92 35.77
0.109 0.034 0.025 746 55.64 36.21
