0.083 0.030 0.026 633 167.47 167.64
0.084 0.029 0.024 520 169.31 170.59
0.084 0.030 0.025 590 164.27 162.78
0.084 0.030 0.025 668 163.39 165.30
0.086 0.030 0.026 625 163.83 163.83
0.083 0.029 0.024 529 166.14 166.84
0.084 0.026 0.024 619 200.11 204.47
0.077 0.026 0.023 555 199.75 202.12
0.080 0.026 0.025 555 200.56 204.04
0.080 0.026 0.025 580 199.85 202.64
0.080 0.027 0.023 543 200.23 203.62
0.082 0.027 0.023 676 195.58 198.17
0.098 0.026 0.025 624 176.51 179.33
0.095 0.026 0.025 611 177.38 181.16
0.092 0.027 0.023 591 174.71 177.75
0.096 0.026 0.024 612 177.43 180.33
0.094 0.026 0.026 579 178.51 180.98
0.097 0.027 0.024 592 180.96 183.55
0.098 0.031 0.020 518 170.41 171.66
0.100 0.030 0.020 548 171.23 172.32
0.100 0.030 0.019 514 171.85 172.97
0.097 0.032 0.019 549 172.25 172.94
0.097 0.028 0.019 500 171.19 171.49
0.097 0.032 0.019 540 172.22 173.85
0.096 0.026 0.022 600 162.42 160.17
0.095 0.026 0.021 609 165.11 164.65
0.097 0.028 0.022 609 165.53 165.25
0.096 0.026 0.020 555 168.40 168.82
0.095 0.026 0.020 521 167.58 166.18
0.096 0.026 0.021 555 170.24 171.81
0.095 0.029 0.021 516 160.67 159.57
0.100 0.029 0.020 567 160.23 160.38
0.097 0.029 0.022 502 161.47 159.21
0.098 0.029 0.022 535 164.85 164.66
0.098 0.029 0.021 555 164.87 165.52
0.097 0.029 0.021 530 162.35 162.77
0.092 0.028 0.027 610 158.29 154.16
0.090 0.030 0.028 649 152.75 147.63
0.089 0.029 0.026 649 155.51 150.53
0.092 0.027 0.027 596 155.32 153.79
0.093 0.029 0.027 591 153.37 149.62
0.090 0.029 0.027 578 151.14 147.27
0.082 0.029 0.025 576 179.44 181.65
0.083 0.028 0.025 511 180.23 181.61
0.083 0.028 0.025 548 182.07 183.28
0.082 0.027 0.024 544 182.78 184.10
0.080 0.028 0.023 515 182.39 184.19
0.078 0.026 0.025 483 180.74 182.44
0.096 0.026 0.024 697 169.68 172.13
0.095 0.025 0.025 631 168.90 171.62
0.095 0.028 0.024 663 169.55 171.48
0.095 0.025 0.025 636 168.18 169.74
0.092 0.028 0.023 609 170.86 174.07
0.093 0.027 0.023 634 170.58 172.39
0.091 0.030 0.025 611 167.46 171.04
0.091 0.029 0.029 606 167.26 170.92
0.093 0.030 0.027 627 168.22 171.91
0.091 0.029 0.028 633 167.19 169.83
0.091 0.030 0.028 639 168.55 172.09
0.092 0.029 0.028 624 168.07 170.81
0.097 0.026 0.025 642 163.46 164.94
0.097 0.026 0.022 616 164.02 165.03
0.097 0.026 0.020 587 164.64 166.85
0.096 0.027 0.026 629 165.84 169.07
0.097 0.028 0.021 615 163.99 166.18
0.098 0.026 0.021 624 162.57 164.24
0.097 0.028 0.023 689 165.83 164.38
0.097 0.030 0.023 684 166.24 165.53
0.095 0.027 0.023 675 166.39 166.72
0.098 0.027 0.024 625 165.80 167.24
0.096 0.028 0.024 679 162.75 161.51
0.097 0.027 0.024 637 162.61 164.66
0.090 0.029 0.028 762 171.71 173.00
0.088 0.029 0.028 904 171.37 173.56
0.090 0.029 0.028 874 171.09 173.99
0.090 0.029 0.027 853 172.05 175.03
0.091 0.029 0.026 869 166.93 170.49
0.091 0.029 0.029 893 165.47 168.50
0.082 0.026 0.023 409 180.07 185.77
0.080 0.023 0.022 318 178.87 184.69
0.083 0.024 0.022 410 180.65 185.39
0.082 0.023 0.023 358 178.34 182.41
0.085 0.023 0.022 385 177.04 180.96
0.077 0.025 0.022 336 178.75 184.22
0.095 0.028 0.025 564 162.37 163.46
0.094 0.028 0.025 520 160.05 161.00
0.095 0.029 0.024 554 163.80 166.57
0.097 0.028 0.023 596 163.95 164.81
0.096 0.028 0.023 589 164.65 165.03
0.096 0.028 0.023 630 164.90 165.11
0.078 0.026 0.023 563 189.91 190.19
0.074 0.027 0.024 499 191.14 198.00
0.075 0.027 0.023 495 189.55 191.98
0.078 0.026 0.024 598 190.83 195.63
0.079 0.025 0.022 582 190.07 194.41
0.077 0.027 0.023 518 192.22 193.84
0.096 0.026 0.025 547 185.49 190.22
0.097 0.024 0.024 568 184.83 188.60
0.093 0.026 0.025 503 184.37 187.25
0.091 0.025 0.024 545 184.39 188.56
0.095 0.025 0.024 592 184.60 187.08
0.095 0.025 0.023 515 177.71 177.16
