0.111 0.038 0.027 885 181.67 186.03
0.109 0.037 0.025 988 182.07 186.33
0.107 0.036 0.026 835 181.32 185.08
0.108 0.039 0.028 919 182.71 187.60
0.107 0.037 0.025 884 182.30 186.32
0.109 0.037 0.026 1017 182.43 187.06
0.109 0.037 0.025 1026 181.50 185.45
0.108 0.039 0.026 989 180.69 184.63
0.106 0.039 0.026 930 181.73 186.16
0.109 0.038 0.026 929 182.07 187.23
0.106 0.028 0.026 838 182.55 193.72
0.104 0.030 0.025 778 181.37 190.91
0.104 0.033 0.027 864 180.94 191.75
0.103 0.031 0.026 904 181.04 192.10
0.103 0.029 0.025 799 180.95 192.03
0.103 0.030 0.026 880 180.95 191.15
0.103 0.030 0.025 804 180.79 189.50
0.104 0.029 0.028 912 180.79 190.52
0.104 0.030 0.024 919 180.75 190.43
0.100 0.031 0.026 873 180.90 193.17
0.105 0.031 0.027 849 173.46 178.74
0.104 0.031 0.027 810 173.75 178.98
0.105 0.031 0.027 815 173.49 178.90
0.106 0.030 0.027 868 173.93 180.16
0.106 0.030 0.027 849 173.31 179.16
0.105 0.030 0.027 794 173.89 179.60
0.106 0.031 0.027 845 173.88 179.81
0.105 0.030 0.027 802 172.94 178.61
0.106 0.030 0.028 893 170.64 175.83
0.105 0.030 0.027 845 172.09 178.24
0.104 0.031 0.028 976 181.49 184.19
0.105 0.032 0.026 957 173.57 173.66
0.103 0.032 0.026 906 179.70 181.16
0.106 0.033 0.028 921 180.57 181.21
0.105 0.031 0.027 879 182.05 184.52
0.103 0.030 0.025 938 181.81 183.25
0.104 0.032 0.028 890 181.87 184.49
0.105 0.033 0.026 880 180.96 183.27
0.103 0.032 0.027 910 181.66 183.41
0.103 0.031 0.026 888 180.76 181.86
0.108 0.030 0.028 824 189.69 192.45
0.106 0.030 0.026 769 190.14 193.42
0.108 0.032 0.029 814 189.52 192.95
0.108 0.032 0.026 791 190.43 193.93
0.110 0.030 0.025 809 188.90 191.56
0.106 0.030 0.027 751 188.14 191.13
0.109 0.030 0.028 810 189.26 192.15
0.106 0.032 0.027 722 188.58 192.17
0.108 0.030 0.028 789 189.13 192.52
0.109 0.030 0.030 791 190.15 193.11
0.106 0.033 0.022 674 199.53 199.13
0.105 0.033 0.023 680 199.07 198.92
0.107 0.033 0.021 681 199.11 198.78
0.107 0.032 0.023 710 200.40 201.10
0.106 0.032 0.023 687 201.03 201.48
0.107 0.032 0.023 714 201.36 201.13
0.107 0.033 0.023 673 200.41 200.13
0.107 0.032 0.022 669 200.74 200.85
0.107 0.033 0.023 676 199.13 198.55
0.107 0.032 0.024 653 199.43 199.13
0.104 0.033 0.026 722 183.82 183.35
0.104 0.031 0.026 671 183.40 184.46
0.103 0.032 0.027 674 183.62 183.56
0.105 0.031 0.027 855 186.56 189.37
0.105 0.032 0.028 855 185.81 188.20
0.103 0.033 0.027 680 183.77 183.73
0.104 0.032 0.027 826 186.46 189.10
0.105 0.032 0.028 806 186.09 187.73
0.103 0.031 0.027 686 183.14 184.21
0.105 0.032 0.027 858 186.40 188.62
0.104 0.028 0.025 761 182.51 186.07
0.104 0.029 0.026 669 181.47 183.03
0.104 0.027 0.025 762 182.02 184.91
0.105 0.028 0.026 672 181.43 182.73
0.105 0.029 0.026 691 180.27 182.48
0.104 0.028 0.025 742 182.18 183.81
0.106 0.028 0.027 677 181.26 183.61
0.104 0.028 0.026 663 180.29 182.58
