0.179 0.041 0.031 1448 116.03 89.00
0.176 0.041 0.031 1472 111.16 82.64
0.176 0.042 0.031 1430 113.53 84.15
0.179 0.042 0.031 1353 113.47 86.39
0.179 0.039 0.031 1401 109.46 87.68
0.187 0.036 0.034 1364 75.08 74.15
0.186 0.037 0.035 1398 74.40 74.00
0.185 0.034 0.033 1353 74.27 73.89
0.183 0.036 0.033 1264 75.56 75.89
0.174 0.037 0.034 1406 99.08 79.64
0.176 0.036 0.035 1370 99.17 81.83
0.175 0.037 0.035 1394 97.76 81.72
0.175 0.037 0.036 1471 92.14 76.50
0.183 0.040 0.034 1339 104.79 83.38
0.181 0.040 0.034 1417 104.27 83.31
0.182 0.040 0.034 1450 105.42 82.90
0.183 0.038 0.032 1309 106.29 82.19
0.179 0.041 0.032 1351 108.09 85.47
0.179 0.037 0.025 1399 92.17 76.56
0.175 0.036 0.026 1481 89.97 73.95
0.176 0.036 0.025 1387 90.26 75.75
0.177 0.040 0.029 1437 90.07 72.49
0.181 0.035 0.033 1395 103.20 82.82
0.181 0.034 0.033 1376 98.51 77.21
0.177 0.035 0.034 1383 99.24 77.75
0.181 0.036 0.035 1443 101.88 80.04
0.183 0.035 0.034 1364 102.79 78.31
0.180 0.036 0.033 1360 97.36 72.15
0.178 0.035 0.034 1396 100.71 77.71
0.181 0.031 0.024 1232 96.74 77.29
0.181 0.033 0.024 1222 98.61 78.15
0.181 0.033 0.024 1145 98.39 78.20
