0.118 0.039 0.027 865 55.08 49.32
0.116 0.036 0.023 625 48.35 46.76
0.118 0.036 0.024 638 49.10 46.23
0.116 0.035 0.022 617 49.12 46.89
0.116 0.037 0.024 720 49.09 46.64
0.118 0.036 0.023 643 47.80 45.85
0.117 0.036 0.023 695 51.76 49.91
0.118 0.036 0.023 743 51.35 47.40
0.117 0.037 0.023 727 50.54 47.34
0.117 0.037 0.023 734 49.00 46.80
0.117 0.037 0.020 664 49.66 46.83
0.115 0.039 0.031 932 47.66 47.85
0.115 0.039 0.033 911 47.59 47.94
0.114 0.038 0.032 805 47.03 48.52
0.114 0.039 0.033 929 47.40 48.17
0.113 0.039 0.032 894 47.51 48.42
0.113 0.039 0.032 913 47.80 48.17
0.115 0.038 0.030 804 47.22 47.97
0.113 0.039 0.031 891 48.10 48.08
0.113 0.039 0.033 861 48.01 47.95
0.113 0.039 0.035 914 47.87 47.83
0.113 0.038 0.036 886 52.68 49.67
0.114 0.037 0.036 865 52.94 49.59
0.114 0.038 0.036 895 53.71 49.62
0.114 0.037 0.036 899 52.89 50.14
0.114 0.037 0.036 845 53.08 49.66
0.114 0.036 0.036 841 52.49 49.07
0.112 0.037 0.036 858 52.95 49.30
0.112 0.037 0.036 857 52.50 49.38
0.115 0.035 0.033 893 54.11 49.94
0.114 0.037 0.036 851 55.31 49.45
0.114 0.041 0.034 908 65.08 55.91
0.114 0.041 0.033 882 65.75 55.29
0.114 0.041 0.032 884 65.33 55.90
0.117 0.041 0.034 921 65.12 57.13
0.116 0.040 0.032 869 65.57 57.01
0.117 0.041 0.031 873 65.74 56.14
0.119 0.040 0.033 860 65.54 55.86
0.116 0.041 0.031 865 66.25 57.64
0.114 0.040 0.032 886 64.71 56.36
0.117 0.040 0.031 878 67.04 57.11
0.120 0.035 0.033 936 52.28 51.99
0.120 0.036 0.033 957 52.05 52.45
0.120 0.036 0.036 1019 51.31 51.46
0.119 0.034 0.033 924 51.37 51.57
0.118 0.035 0.034 925 52.31 51.58
0.118 0.036 0.034 949 52.49 51.44
0.117 0.034 0.034 974 51.27 52.16
0.117 0.035 0.033 936 51.70 51.04
0.119 0.036 0.034 909 52.46 51.84
0.118 0.036 0.034 963 52.11 51.46
0.109 0.041 0.033 902 56.79 45.82
0.114 0.042 0.037 1161 62.19 46.07
0.108 0.041 0.035 895 58.03 46.44
0.109 0.041 0.034 881 58.20 47.41
0.108 0.041 0.033 871 58.27 46.56
0.108 0.041 0.036 873 59.22 46.81
0.108 0.041 0.034 849 58.25 46.82
0.109 0.041 0.034 867 59.59 46.15
0.109 0.041 0.033 844 58.26 46.01
0.109 0.041 0.035 880 57.45 46.73
0.113 0.039 0.031 957 51.78 46.28
0.114 0.039 0.031 956 52.05 45.73
0.114 0.039 0.031 828 52.48 46.41
0.114 0.039 0.031 861 51.21 45.34
0.114 0.041 0.031 953 51.95 44.74
0.113 0.041 0.032 946 52.61 45.01
0.116 0.041 0.032 970 51.93 47.54
0.113 0.041 0.031 941 51.90 47.06
0.116 0.039 0.032 967 52.13 46.77
0.113 0.039 0.031 947 49.67 44.67
0.118 0.035 0.024 795 50.54 46.93
0.116 0.036 0.023 738 50.56 45.26
0.118 0.037 0.023 764 50.35 44.47
0.116 0.036 0.025 796 50.80 46.72
0.116 0.036 0.025 737 51.23 46.92
0.116 0.035 0.023 716 50.50 45.79
0.116 0.035 0.023 717 51.30 45.63
0.116 0.036 0.023 746 50.92 43.15
0.116 0.036 0.022 762 51.80 44.16
0.119 0.037 0.022 738 49.86 45.40
0.112 0.043 0.032 1218 48.31 42.63
0.112 0.043 0.031 1177 48.72 44.13
0.113 0.044 0.031 1193 49.25 44.24
0.112 0.042 0.031 1149 47.85 43.59
0.111 0.041 0.031 1176 48.87 43.72
0.112 0.042 0.031 1181 49.40 43.98
0.112 0.044 0.029 1104 48.21 44.96
0.113 0.044 0.031 1134 49.04 45.33
0.112 0.044 0.031 1175 48.91 44.76
0.112 0.044 0.031 1165 48.01 44.39
