0.102 0.033 0.028 789 54.88 40.58
0.102 0.032 0.028 726 56.29 40.22
0.102 0.034 0.028 833 55.23 39.92
0.102 0.034 0.028 733 57.35 40.42
0.103 0.034 0.028 795 55.03 40.22
0.102 0.034 0.028 790 54.43 39.96
0.102 0.036 0.028 743 55.72 40.33
0.102 0.034 0.029 759 55.89 39.87
0.103 0.037 0.033 891 43.64 40.10
0.103 0.035 0.033 814 43.53 38.41
0.103 0.032 0.032 877 43.72 39.91
0.102 0.032 0.031 879 44.45 40.02
0.105 0.032 0.032 852 43.50 39.16
0.105 0.032 0.031 895 44.37 39.68
0.105 0.033 0.032 870 44.15 39.46
0.105 0.035 0.035 912 43.91 39.39
0.105 0.034 0.033 878 43.82 39.43
0.104 0.033 0.033 869 43.51 40.03
0.116 0.026 0.025 889 49.47 36.20
0.116 0.028 0.026 801 49.03 36.21
0.112 0.029 0.025 763 50.29 36.31
0.112 0.029 0.025 775 50.02 36.43
0.113 0.026 0.025 737 49.16 36.08
0.112 0.027 0.025 792 49.84 37.24
0.113 0.028 0.025 784 47.72 36.11
0.112 0.029 0.025 785 51.16 37.41
0.114 0.025 0.025 879 49.91 36.32
0.115 0.028 0.025 875 48.60 36.07
0.106 0.032 0.029 961 38.98 37.27
0.104 0.032 0.028 902 37.72 37.09
0.105 0.033 0.029 960 39.24 38.21
0.106 0.031 0.029 945 38.06 37.12
0.102 0.031 0.028 879 38.24 36.43
0.103 0.032 0.028 957 38.80 38.08
0.105 0.035 0.029 936 39.42 36.88
0.103 0.032 0.029 905 38.60 37.37
0.103 0.033 0.030 954 40.91 38.07
0.104 0.032 0.028 917 38.35 38.05
0.098 0.033 0.029 963 46.07 40.05
0.100 0.034 0.028 923 45.71 39.83
0.102 0.034 0.028 938 46.69 38.67
0.100 0.035 0.029 942 46.97 38.95
0.101 0.035 0.028 930 46.11 38.46
0.101 0.035 0.029 920 45.78 38.64
0.101 0.037 0.028 894 44.52 38.25
0.100 0.035 0.030 929 47.51 40.21
0.100 0.034 0.029 964 47.93 40.42
0.102 0.035 0.028 904 43.69 39.11
0.099 0.027 0.027 862 54.16 35.33
0.101 0.029 0.026 911 55.64 38.45
0.100 0.028 0.028 931 55.31 37.26
0.102 0.028 0.026 915 54.75 38.13
0.102 0.030 0.026 876 52.64 34.24
0.104 0.026 0.025 960 53.30 35.78
0.102 0.027 0.026 896 54.10 38.39
0.101 0.027 0.027 886 54.00 35.48
0.101 0.028 0.026 851 54.39 37.08
0.101 0.030 0.027 896 54.52 35.49
0.106 0.028 0.025 833 53.64 37.64
0.108 0.028 0.026 955 54.24 37.59
0.110 0.027 0.026 898 53.12 37.39
0.110 0.028 0.027 839 52.45 38.40
0.110 0.027 0.027 816 51.68 37.34
0.108 0.028 0.028 841 54.07 37.68
0.109 0.027 0.026 821 53.16 37.81
0.108 0.028 0.026 913 52.29 37.60
0.108 0.027 0.026 757 53.25 37.15
0.109 0.028 0.028 792 55.53 38.35
0.105 0.031 0.025 658 42.06 42.49
0.106 0.031 0.025 649 42.77 43.72
0.106 0.031 0.024 627 42.26 42.69
0.105 0.031 0.025 629 42.30 44.24
0.105 0.031 0.025 659 41.99 42.83
0.106 0.029 0.024 641 44.21 42.39
0.105 0.031 0.026 635 41.58 43.12
0.105 0.031 0.024 639 42.12 43.97
0.105 0.031 0.025 609 42.23 44.10
0.105 0.032 0.023 599 41.50 42.08
